listing_date;title;company;location;work_type;link
25-Sep-24 03:24;IT Operational Support;Wings Group Indonesia (Sayap Mas Utama);Jakarta Timur;fullTime;https://dealls.com/loker/it-operational-support~wings-group-indonesia-sayap-mas-utama
21-Feb-24 14:07;IT Data Operator;Bringin Inti Teknologi;Jakarta Pusat;fullTime;https://dealls.com/loker/it-operator-data~bringin-inti-teknologi
